"","idencuesta","estrato","estrato_name","cod_zona","ola_w03","ola_w06","pct_hacinamiento","pct_viv_precaria","pct_desempleo","low_educ","high_educ","youth_nini","teen_pregnancy","pop_density","pct_migrant","insecurity","comuna","nse_barrio","nse_barrio_norm"
"496",6310113,6,"Small cities","6310081001",1,1,0.0774647887323944,0.223943661971831,0.111742424242424,0.582603619381203,0.0303561004086398,0.246323529411765,0.0434782608695652,2616.96160587484,0.0148796498905908,NA,6310,-1.67393819753187,0.215874605965334
"497",7101032,4,"Big cities","7101051001",1,1,0.0492125984251969,0.12007874015748,0.0852842809364548,0.35916095890411,0.146832191780822,0.142394822006472,0.0654205607476635,6554.30696642215,0.0233449477351916,0.407891924237805,7101,0.362637477882373,0.511724257858581
"498",7101042,4,"Big cities","7101061003",1,1,0.0918803418803419,0.206196581196581,0.0932009167303285,0.571308724832215,0.036493288590604,0.185595567867036,0.0526315789473684,6581.5749200839,0.00923482849604222,0.457115283857143,7101,-1.60123311447716,0.323734092256016
"499",7101044,4,"Big cities","7101061003",1,1,0.0918803418803419,0.206196581196581,0.0932009167303285,0.571308724832215,0.036493288590604,0.185595567867036,0.0526315789473684,6581.5749200839,0.00923482849604222,0.457115283857143,7101,-1.60123311447716,0.323734092256016
"500",7101071,4,"Big cities","7101071006",1,1,0.0350877192982456,0.146542827657379,0.0793871866295265,0.3040841083704,0.150828952689042,0.126415094339623,0.0242718446601942,5642.60456869503,0.00774943493703584,0.330722236666667,7101,1.3040252426225,0.601837956020892
"501",7101091,4,"Big cities","7101081002",1,1,0.0245499181669394,0.0490998363338789,0.0835443037974684,0.348791639451339,0.196603527106466,0.12093023255814,0.0422535211267606,5083.80982199237,0.0277023356871266,0.394474236458333,7101,1.46295722439008,0.617051610977725
"502",7101092,4,"Big cities","7101081002",1,1,0.0245499181669394,0.0490998363338789,0.0835443037974684,0.348791639451339,0.196603527106466,0.12093023255814,0.0422535211267606,5083.80982199237,0.0277023356871266,0.394474236458333,7101,1.46295722439008,0.617051610977725
"503",7101113,4,"Big cities","7101111003",1,1,0.0570902394106814,0.15377532228361,0.0632333767926988,0.44870820668693,0.0953647416413374,0.194130925507901,0.0632911392405063,4722.94795439224,0.00553129548762737,0.49846154575,7101,-0.28098464060534,0.450113971971766
"504",7101121,4,"Big cities","7101111006",1,1,0.0926070038910506,0.0494163424124514,0.0483151635282458,0.220037105751391,0.184415584415584,0.154135338345865,0.0371621621621622,2132.09758355248,0.0057773783540891,0.269969519171429,7101,1.59374976186824,0.629571636928395
"505",7101122,4,"Big cities","7101111006",1,1,0.0926070038910506,0.0494163424124514,0.0483151635282458,0.220037105751391,0.184415584415584,0.154135338345865,0.0371621621621622,2132.09758355248,0.0057773783540891,0.269969519171429,7101,1.59374976186824,0.629571636928395
"506",7101142,4,"Big cities","7101121003",1,1,0.0997177798682973,0.15898400752587,0.074370709382151,0.429436246689368,0.0431328036322361,0.151571164510166,0.0707547169811321,2935.06756178578,0.00159024648820567,0.397513320444444,7101,-0.722408211691575,0.40785900336425
"507",7101162,4,"Big cities","7101121009",1,1,0.0680851063829787,0.0478723404255319,0.101859337105901,0.531750129065565,0.0325245224574084,0.205263157894737,0.117647058823529,22732.2107550244,0.00517722023098367,0.517172445277778,7101,-1.87802886798177,0.297238008582346
"508",7101172,4,"Big cities","7101131002",1,1,0.0299116247450714,0.0761386811692726,0.0670995670995671,0.304494382022472,0.180898876404494,0.110016420361248,0.0153846153846154,3328.04604273942,0.00841121495327103,0.351717021557377,7101,2.08880197032206,0.676960170068624
"509",7101181,4,"Big cities","7101131004",1,1,0.0288966725043783,0.0499124343257443,0.0696395846059866,0.231361568078404,0.206160308015401,0.0854037267080745,0.0277777777777778,6086.89503031543,0.00786942582337511,0.360928803125,7101,2.48801836183879,0.715174885358148
"510",7101182,4,"Big cities","7101131004",1,1,0.0288966725043783,0.0499124343257443,0.0696395846059866,0.231361568078404,0.206160308015401,0.0854037267080745,0.0277777777777778,6086.89503031543,0.00786942582337511,0.360928803125,7101,2.48801836183879,0.715174885358148
"511",7101191,4,"Big cities","7101131008",1,1,0.0474885844748858,0.0219178082191781,0.0783492822966507,0.304027885360186,0.127807900852053,0.12753036437247,0.0259067357512953,6002.5145799529,0.00631276901004304,0.342890267065217,7101,1.48483753479538,0.619146088685437
"512",7101192,4,"Big cities","7101131008",1,1,0.0474885844748858,0.0219178082191781,0.0783492822966507,0.304027885360186,0.127807900852053,0.12753036437247,0.0259067357512953,6002.5145799529,0.00631276901004304,0.342890267065217,7101,1.48483753479538,0.619146088685437
"513",7101212,4,"Big cities","7101141005",1,1,0.176851186196981,0.194104960460101,0.0880316518298714,0.622571692876966,0.0117175454825779,0.220689655172414,0.0969529085872576,8341.20210047207,0.00314465408805031,0.466903056702128,7101,-3.27103290175919,0.163893652791454
"514",7101213,4,"Big cities","7101141005",1,1,0.176851186196981,0.194104960460101,0.0880316518298714,0.622571692876966,0.0117175454825779,0.220689655172414,0.0969529085872576,8341.20210047207,0.00314465408805031,0.466903056702128,7101,-3.27103290175919,0.163893652791454
"515",7101232,4,"Big cities","7101141008",1,1,0.0275817831943554,0.0346375881975625,0.0732817478379609,0.273512963904423,0.131164209456024,0.0916162489196197,0.0282485875706215,10924.794274432,0.0193120096560048,0.405967426230159,7101,2.05345364256923,0.673576475636882
"516",7101233,4,"Big cities","7101141008",1,1,0.0275817831943554,0.0346375881975625,0.0732817478379609,0.273512963904423,0.131164209456024,0.0916162489196197,0.0282485875706215,10924.794274432,0.0193120096560048,0.405967426230159,7101,2.05345364256923,0.673576475636882
"517",7102011,5,"Medium cities","7102011001",1,1,0.0308747855917667,0.1852487135506,0.0424469413233458,0.359621451104101,0.204258675078864,0.213114754098361,0,1054.39441848092,0.0120412844036697,NA,7102,2.4462908552685,0.803138236984082
"518",7102031,5,"Medium cities","7102011002",1,1,0.047554347826087,0.25,0.0619289340101523,0.411384217335058,0.1875808538163,0.190954773869347,0.0561797752808989,3850.30512411968,0.0169163847269212,NA,7102,1.27638040440087,0.657663869836901
"519",7102043,5,"Medium cities","7102011002",1,1,0.047554347826087,0.25,0.0619289340101523,0.411384217335058,0.1875808538163,0.190954773869347,0.0561797752808989,3850.30512411968,0.0169163847269212,NA,7102,1.27638040440087,0.657663869836901
"520",7102052,5,"Medium cities","7102021001",1,1,0.0499027867790019,0.0991574854180168,0.0780373831775701,0.442251031231585,0.12610489098409,0.224318658280922,0.0744186046511628,5193.12827832797,0.00577264653641208,NA,7102,0.520001572999813,0.56361074659145
"521",7102053,5,"Medium cities","7102021001",1,1,0.0499027867790019,0.0991574854180168,0.0780373831775701,0.442251031231585,0.12610489098409,0.224318658280922,0.0744186046511628,5193.12827832797,0.00577264653641208,NA,7102,0.520001572999813,0.56361074659145
"522",7102062,5,"Medium cities","7102021001",1,1,0.0499027867790019,0.0991574854180168,0.0780373831775701,0.442251031231585,0.12610489098409,0.224318658280922,0.0744186046511628,5193.12827832797,0.00577264653641208,NA,7102,0.520001572999813,0.56361074659145
"523",7102063,5,"Medium cities","7102021001",1,1,0.0499027867790019,0.0991574854180168,0.0780373831775701,0.442251031231585,0.12610489098409,0.224318658280922,0.0744186046511628,5193.12827832797,0.00577264653641208,NA,7102,0.520001572999813,0.56361074659145
"524",7102071,5,"Medium cities","7102021001",1,1,0.0499027867790019,0.0991574854180168,0.0780373831775701,0.442251031231585,0.12610489098409,0.224318658280922,0.0744186046511628,5193.12827832797,0.00577264653641208,NA,7102,0.520001572999813,0.56361074659145
"525",7102072,5,"Medium cities","7102021001",1,1,0.0499027867790019,0.0991574854180168,0.0780373831775701,0.442251031231585,0.12610489098409,0.224318658280922,0.0744186046511628,5193.12827832797,0.00577264653641208,NA,7102,0.520001572999813,0.56361074659145
"526",7102073,5,"Medium cities","7102021001",1,1,0.0499027867790019,0.0991574854180168,0.0780373831775701,0.442251031231585,0.12610489098409,0.224318658280922,0.0744186046511628,5193.12827832797,0.00577264653641208,NA,7102,0.520001572999813,0.56361074659145
"527",7102083,5,"Medium cities","7102021002",1,1,0.0590191188694929,0.184538653366584,0.0746527777777778,0.524079320113314,0.0527620396600567,0.208791208791209,0.0858585858585859,9708.7626363721,0.000265463233342182,NA,7102,-0.486989732865528,0.438394818453674
"528",7102092,5,"Medium cities","7102021002",1,1,0.0590191188694929,0.184538653366584,0.0746527777777778,0.524079320113314,0.0527620396600567,0.208791208791209,0.0858585858585859,9708.7626363721,0.000265463233342182,NA,7102,-0.486989732865528,0.438394818453674
"529",7102101,5,"Medium cities","7102021002",1,1,0.0590191188694929,0.184538653366584,0.0746527777777778,0.524079320113314,0.0527620396600567,0.208791208791209,0.0858585858585859,9708.7626363721,0.000265463233342182,NA,7102,-0.486989732865528,0.438394818453674
"530",7102111,5,"Medium cities","7102021003",1,1,0.0512396694214876,0.105234159779614,0.0673003802281369,0.404374364191251,0.136317395727365,0.215460526315789,0.0590277777777778,2640.4230235623,0.00214822771213749,NA,7102,1.01942874323902,0.625712808738835
"531",7102122,5,"Medium cities","7102021003",1,1,0.0512396694214876,0.105234159779614,0.0673003802281369,0.404374364191251,0.136317395727365,0.215460526315789,0.0590277777777778,2640.4230235623,0.00214822771213749,NA,7102,1.01942874323902,0.625712808738835
"532",7102123,5,"Medium cities","7102021003",1,1,0.0512396694214876,0.105234159779614,0.0673003802281369,0.404374364191251,0.136317395727365,0.215460526315789,0.0590277777777778,2640.4230235623,0.00214822771213749,NA,7102,1.01942874323902,0.625712808738835
"533",7102143,5,"Medium cities","7102021004",1,1,0.0545236668663871,0.0695026962252846,0.0669438669438669,0.527165142549758,0.0615922538999462,0.248603351955307,0.116883116883117,12733.672912511,0.00362249761677788,NA,7102,-0.487122090939758,0.438378360179393
"534",7102152,5,"Medium cities","7102021004",1,1,0.0545236668663871,0.0695026962252846,0.0669438669438669,0.527165142549758,0.0615922538999462,0.248603351955307,0.116883116883117,12733.672912511,0.00362249761677788,NA,7102,-0.487122090939758,0.438378360179393
"535",7102163,5,"Medium cities","7102021002",1,1,0.0590191188694929,0.184538653366584,0.0746527777777778,0.524079320113314,0.0527620396600567,0.208791208791209,0.0858585858585859,9708.7626363721,0.000265463233342182,NA,7102,-0.486989732865528,0.438394818453674
"536",7102183,5,"Medium cities","7102021005",1,1,0.0734394124847001,0.248470012239902,0.0787878787878788,0.509735396904643,0.0564153769345981,0.207920792079208,0.0887096774193548,9006.2664709975,0.000786163522012579,NA,7102,-0.781532593031922,0.401769420203193
"537",7102191,5,"Medium cities","7102021005",1,1,0.0734394124847001,0.248470012239902,0.0787878787878788,0.509735396904643,0.0564153769345981,0.207920792079208,0.0887096774193548,9006.2664709975,0.000786163522012579,NA,7102,-0.781532593031922,0.401769420203193
"538",7102201,5,"Medium cities","7102031001",1,1,0.0821325648414986,0.0497118155619597,0.080715059588299,0.603212576896787,0.0170881749829118,0.289029535864979,0.109375,7369.46309291876,0.000497388709276299,NA,7102,-1.71798834233363,0.285324347514104
"539",7102202,5,"Medium cities","7102031001",1,1,0.0821325648414986,0.0497118155619597,0.080715059588299,0.603212576896787,0.0170881749829118,0.289029535864979,0.109375,7369.46309291876,0.000497388709276299,NA,7102,-1.71798834233363,0.285324347514104
"540",7102222,5,"Medium cities","7102031002",1,1,0.0553724456163481,0.16479894528675,0.0695266272189349,0.516900987137302,0.0768770565360455,0.247787610619469,0.0812182741116751,4144.53835710025,0.00264200792602378,NA,7102,-0.355889055465502,0.454696739735933
"541",7102231,5,"Medium cities","7102031002",1,1,0.0553724456163481,0.16479894528675,0.0695266272189349,0.516900987137302,0.0768770565360455,0.247787610619469,0.0812182741116751,4144.53835710025,0.00264200792602378,NA,7102,-0.355889055465502,0.454696739735933
"542",7102233,5,"Medium cities","7102031002",1,1,0.0553724456163481,0.16479894528675,0.0695266272189349,0.516900987137302,0.0768770565360455,0.247787610619469,0.0812182741116751,4144.53835710025,0.00264200792602378,NA,7102,-0.355889055465502,0.454696739735933
"543",7102241,5,"Medium cities","7102031002",1,1,0.0553724456163481,0.16479894528675,0.0695266272189349,0.516900987137302,0.0768770565360455,0.247787610619469,0.0812182741116751,4144.53835710025,0.00264200792602378,NA,7102,-0.355889055465502,0.454696739735933
"544",7102252,5,"Medium cities","7102031002",1,1,0.0553724456163481,0.16479894528675,0.0695266272189349,0.516900987137302,0.0768770565360455,0.247787610619469,0.0812182741116751,4144.53835710025,0.00264200792602378,NA,7102,-0.355889055465502,0.454696739735933
"545",7105012,4,"Big cities","7105051006",1,1,0.0570547417116423,0.0169622205088666,0.0720081135902637,0.208869814020029,0.218168812589413,0.143518518518519,0.0256410256410256,5302.44035958516,0.00685434516523868,0.261912685681818,7105,1.99520261386125,0.668000435863215
"546",7401011,5,"Medium cities","7401011001",1,1,0.034675615212528,0.237136465324385,0.0737704918032787,0.274611398963731,0.24559585492228,0.159574468085106,0.0298507462686567,4062.62427314494,0.00638026371756699,NA,7401,2.55536464819742,0.8167011904451
"547",7401012,5,"Medium cities","7401011001",1,1,0.034675615212528,0.237136465324385,0.0737704918032787,0.274611398963731,0.24559585492228,0.159574468085106,0.0298507462686567,4062.62427314494,0.00638026371756699,NA,7401,2.55536464819742,0.8167011904451
"548",7401013,5,"Medium cities","7401011001",1,1,0.034675615212528,0.237136465324385,0.0737704918032787,0.274611398963731,0.24559585492228,0.159574468085106,0.0298507462686567,4062.62427314494,0.00638026371756699,NA,7401,2.55536464819742,0.8167011904451
"549",7401023,5,"Medium cities","7401011002",1,1,0.0421348314606742,0.370786516853933,0.0780487804878049,0.288203753351206,0.242627345844504,0.131578947368421,0.0645161290322581,1754.3859899968,0.00814995925020375,NA,7401,1.97406237251346,0.744418238691292
"550",7401031,5,"Medium cities","7401021002",1,1,0.0580736543909348,0.341359773371105,0.0867237687366167,0.389510901591043,0.150265173836181,0.151111111111111,0.0609756097560976,4018.61396365296,0.0046882325363338,NA,7401,0.668102020232617,0.58202653116661
"551",7401033,5,"Medium cities","7401021002",1,1,0.0580736543909348,0.341359773371105,0.0867237687366167,0.389510901591043,0.150265173836181,0.151111111111111,0.0609756097560976,4018.61396365296,0.0046882325363338,NA,7401,0.668102020232617,0.58202653116661
"552",7401041,5,"Medium cities","7401021003",1,1,0.0779220779220779,0.207792207792208,0.0866050808314088,0.586492074431427,0.0475534114403859,0.235521235521236,0.0705882352941176,6505.90068431335,0.00210304942166141,NA,7401,-1.25532781632384,0.342854603077974
"553",7401061,5,"Medium cities","7401031002",1,1,0.0860420650095602,0.162523900573614,0.10185873605948,0.566881547139404,0.0547945205479452,0.208219178082192,0.062992125984252,7127.63870071911,0.00215716486902928,NA,7401,-1.12211600190324,0.359419037035285
"554",7401063,5,"Medium cities","7401031002",1,1,0.0860420650095602,0.162523900573614,0.10185873605948,0.566881547139404,0.0547945205479452,0.208219178082192,0.062992125984252,7127.63870071911,0.00215716486902928,NA,7401,-1.12211600190324,0.359419037035285
"555",7401082,5,"Medium cities","7401031003",1,1,0.158563535911602,0.204972375690608,0.115462252725071,0.636188178528347,0.0173703256936068,0.240418118466899,0.0933333333333333,6017.40261022302,0.000678886625933469,NA,7401,-3.12704598345426,0.11011284439102
"556",7401083,5,"Medium cities","7401031003",1,1,0.158563535911602,0.204972375690608,0.115462252725071,0.636188178528347,0.0173703256936068,0.240418118466899,0.0933333333333333,6017.40261022302,0.000678886625933469,NA,7401,-3.12704598345426,0.11011284439102
"557",7401093,5,"Medium cities","7401031005",1,1,0.0886661526599846,0.0902081727062452,0.149557060969255,0.593854375417502,0.0207080828323313,0.257240204429302,0.0754716981132075,6037.71892030997,0,NA,7401,-2.37514134958156,0.203609616461518
"558",7401101,5,"Medium cities","7401031005",1,1,0.0886661526599846,0.0902081727062452,0.149557060969255,0.593854375417502,0.0207080828323313,0.257240204429302,0.0754716981132075,6037.71892030997,0,NA,7401,-2.37514134958156,0.203609616461518
"559",7401102,5,"Medium cities","7401031005",1,1,0.0886661526599846,0.0902081727062452,0.149557060969255,0.593854375417502,0.0207080828323313,0.257240204429302,0.0754716981132075,6037.71892030997,0,NA,7401,-2.37514134958156,0.203609616461518
"560",7401111,5,"Medium cities","7401041001",1,1,0.0357615894039735,0.237086092715232,0.0608407079646018,0.330630068621335,0.275109170305677,0.179012345679012,0,4611.44984042003,0.00938566552901024,NA,7401,2.77723964373528,0.844290588024818
"561",7401112,5,"Medium cities","7401041001",1,1,0.0357615894039735,0.237086092715232,0.0608407079646018,0.330630068621335,0.275109170305677,0.179012345679012,0,4611.44984042003,0.00938566552901024,NA,7401,2.77723964373528,0.844290588024818
"562",7401123,5,"Medium cities","7401061008",1,1,0.0424581005586592,0.0659217877094972,0.0466200466200466,0.230252100840336,0.221848739495798,0.10762331838565,0.0241935483870968,5933.66979091564,0.00810044552450385,NA,7401,3.61742769508136,0.948765101406205
"563",7401131,5,"Medium cities","7401041004",1,1,0.033106960950764,0.148556876061121,0.0799726589200273,0.439824945295405,0.12509117432531,0.18348623853211,0.016,5206.17851284601,0.00179265013444876,NA,7401,1.22505162791129,0.651281311863575
"564",7401133,5,"Medium cities","7401041004",1,1,0.033106960950764,0.148556876061121,0.0799726589200273,0.439824945295405,0.12509117432531,0.18348623853211,0.016,5206.17851284601,0.00179265013444876,NA,7401,1.22505162791129,0.651281311863575
"565",7401141,5,"Medium cities","7401061001",1,1,0.150077760497667,0.170295489891135,0.10331702011963,0.581094865691941,0.0156409384563074,0.236220472440945,0.0685920577617329,5140.57005078675,0.0019047619047619,NA,7401,-2.37793489921473,0.203262248109797
"566",7401142,5,"Medium cities","7401061001",1,1,0.150077760497667,0.170295489891135,0.10331702011963,0.581094865691941,0.0156409384563074,0.236220472440945,0.0685920577617329,5140.57005078675,0.0019047619047619,NA,7401,-2.37793489921473,0.203262248109797
"567",7401143,5,"Medium cities","7401061001",1,1,0.150077760497667,0.170295489891135,0.10331702011963,0.581094865691941,0.0156409384563074,0.236220472440945,0.0685920577617329,5140.57005078675,0.0019047619047619,NA,7401,-2.37793489921473,0.203262248109797
"568",7401153,5,"Medium cities","7401061002",1,1,0.0208550573514077,0.0490093847758081,0.0591278640059128,0.26715799170889,0.212805158912943,0.149847094801223,0.062111801242236,7331.13222944159,0.00178699070764832,NA,7401,2.99404687940407,0.871249826980634
"569",7401173,5,"Medium cities","7401061004",1,1,0.0468549422336329,0.0699614890885751,0.0611713665943601,0.29601846508944,0.145124062319677,0.126315789473684,0.028169014084507,4954.68537654959,0.00625,NA,7401,2.473226631118,0.806487608675238
"570",7401192,5,"Medium cities","7401061005",1,1,0.0736240171551108,0.0578984989278056,0.0814457831325301,0.339337407526536,0.11193309745899,0.157464212678937,0.0263157894736842,4025.72500665144,0.00182315405651778,NA,7401,1.35933336518553,0.667978787071962
"571",7401193,5,"Medium cities","7401061005",1,1,0.0736240171551108,0.0578984989278056,0.0814457831325301,0.339337407526536,0.11193309745899,0.157464212678937,0.0263157894736842,4025.72500665144,0.00182315405651778,NA,7401,1.35933336518553,0.667978787071962
"572",7401211,5,"Medium cities","7401061007",1,1,0.0329308452250274,0.0559824368825467,0.0656013456686291,0.284241531664212,0.219931271477663,0.168498168498169,0.0206185567010309,4328.71257742005,0.00655200655200655,NA,7401,2.9029764124316,0.859925525587486
"573",7401221,5,"Medium cities","7401071001",1,1,0.0775063184498736,0.156697556866049,0.0993171942892613,0.519504192489974,0.0725483047757929,0.18005540166205,0.0709219858156028,8430.60670900488,0.000565131393048884,NA,7401,-0.563839890003901,0.428838763999613
"574",7401222,5,"Medium cities","7401071001",1,1,0.0775063184498736,0.156697556866049,0.0993171942892613,0.519504192489974,0.0725483047757929,0.18005540166205,0.0709219858156028,8430.60670900488,0.000565131393048884,NA,7401,-0.563839890003901,0.428838763999613
"575",7401223,5,"Medium cities","7401071001",1,1,0.0775063184498736,0.156697556866049,0.0993171942892613,0.519504192489974,0.0725483047757929,0.18005540166205,0.0709219858156028,8430.60670900488,0.000565131393048884,NA,7401,-0.563839890003901,0.428838763999613
"576",7401231,5,"Medium cities","7401071002",1,1,0.0961182994454713,0.317929759704251,0.108965517241379,0.491638795986622,0.0576923076923077,0.189814814814815,0.0275229357798165,3045.83895052673,0.000584453535943892,NA,7401,-1.00339102724719,0.374182081967352
"577",7401253,5,"Medium cities","7401071003",1,1,0.0600583090379009,0.0623906705539359,0.0578647106764466,0.308022538234505,0.241212771666219,0.159550561797753,0.037037037037037,3849.05381431106,0.0142116381793739,NA,7401,2.67670011081628,0.831788840635675
"578",7401254,5,"Medium cities","7401071003",1,1,0.0600583090379009,0.0623906705539359,0.0578647106764466,0.308022538234505,0.241212771666219,0.159550561797753,0.037037037037037,3849.05381431106,0.0142116381793739,NA,7401,2.67670011081628,0.831788840635675
"579",7404013,5,"Medium cities","7404011001",1,1,0.0460333006856024,0.216454456415279,0.0681063122923588,0.429455992923485,0.158337019018134,0.19622641509434,0.0471698113207547,2216.99774854115,0.00276338514680484,NA,7404,1.05601118500794,0.630261710375781
"580",7404031,5,"Medium cities","7404011001",1,1,0.0460333006856024,0.216454456415279,0.0681063122923588,0.429455992923485,0.158337019018134,0.19622641509434,0.0471698113207547,2216.99774854115,0.00276338514680484,NA,7404,1.05601118500794,0.630261710375781
"581",7404033,5,"Medium cities","7404011001",1,1,0.0460333006856024,0.216454456415279,0.0681063122923588,0.429455992923485,0.158337019018134,0.19622641509434,0.0471698113207547,2216.99774854115,0.00276338514680484,NA,7404,1.05601118500794,0.630261710375781
"582",7404051,5,"Medium cities","7404021001",1,1,0.0890973036342321,0.153575615474795,0.0825285338015803,0.531088082901554,0.0787564766839378,0.242603550295858,0.0432098765432099,2023.27426606718,0.00307574009996155,NA,7404,-0.64062345712904,0.419290989786169
"583",7404062,5,"Medium cities","7404021002",1,1,0.0665557404326123,0.0992789794786467,0.0643179024989758,0.332250203086921,0.190089358245329,0.202764976958525,0.0548523206751055,3397.07198526193,0.00480769230769231,NA,7404,1.63206524756984,0.701892064760261
"584",7404071,5,"Medium cities","7404021002",1,1,0.0665557404326123,0.0992789794786467,0.0643179024989758,0.332250203086921,0.190089358245329,0.202764976958525,0.0548523206751055,3397.07198526193,0.00480769230769231,NA,7404,1.63206524756984,0.701892064760261
"585",7404073,5,"Medium cities","7404021002",1,1,0.0665557404326123,0.0992789794786467,0.0643179024989758,0.332250203086921,0.190089358245329,0.202764976958525,0.0548523206751055,3397.07198526193,0.00480769230769231,NA,7404,1.63206524756984,0.701892064760261
"586",7404081,5,"Medium cities","7404022901",1,1,0,0.5,0,0.586206896551724,0.0344827586206897,0,0.333333333333333,9.31035868878401,0,NA,7404,-0.271537612992393,0.465185553390539
"587",7404083,5,"Medium cities","7404022901",1,1,0,0.5,0,0.586206896551724,0.0344827586206897,0,0.333333333333333,9.31035868878401,0,NA,7404,-0.271537612992393,0.465185553390539
"588",7404101,5,"Medium cities","7404031001",1,1,0.0240847784200385,0.162813102119461,0.0792,0.403176003528893,0.193647992942214,0.260330578512397,0.0232558139534884,2634.91030092593,0.00102951269732327,NA,7404,1.3599343396277,0.668053516190401
"589",7404111,5,"Medium cities","7404031001",1,1,0.0240847784200385,0.162813102119461,0.0792,0.403176003528893,0.193647992942214,0.260330578512397,0.0232558139534884,2634.91030092593,0.00102951269732327,NA,7404,1.3599343396277,0.668053516190401
"590",7404124,5,"Medium cities","7404031002",1,1,0.0697115384615385,0.110576923076923,0.0740298507462687,0.395271518285925,0.143701514591799,0.173684210526316,0.0658682634730539,2603.45063376784,0.000552944429084877,NA,7404,0.9948444266761,0.622655832975361
"591",7404131,5,"Medium cities","7404031002",1,1,0.0697115384615385,0.110576923076923,0.0740298507462687,0.395271518285925,0.143701514591799,0.173684210526316,0.0658682634730539,2603.45063376784,0.000552944429084877,NA,7404,0.9948444266761,0.622655832975361
"592",7404132,5,"Medium cities","7404031002",1,1,0.0697115384615385,0.110576923076923,0.0740298507462687,0.395271518285925,0.143701514591799,0.173684210526316,0.0658682634730539,2603.45063376784,0.000552944429084877,NA,7404,0.9948444266761,0.622655832975361
"593",7404133,5,"Medium cities","7404031002",1,1,0.0697115384615385,0.110576923076923,0.0740298507462687,0.395271518285925,0.143701514591799,0.173684210526316,0.0658682634730539,2603.45063376784,0.000552944429084877,NA,7404,0.9948444266761,0.622655832975361
"594",7404142,5,"Medium cities","7404031002",1,1,0.0697115384615385,0.110576923076923,0.0740298507462687,0.395271518285925,0.143701514591799,0.173684210526316,0.0658682634730539,2603.45063376784,0.000552944429084877,NA,7404,0.9948444266761,0.622655832975361
"595",7404152,5,"Medium cities","7404041001",1,1,0.0471556886227545,0.175898203592814,0.0980637101811368,0.558188153310105,0.0651567944250871,0.19280205655527,0.0773809523809524,6736.80675952334,0.000549903766840803,NA,7404,-0.57372680170113,0.427609360312239
"596",7404162,5,"Medium cities","7404041001",1,1,0.0471556886227545,0.175898203592814,0.0980637101811368,0.558188153310105,0.0651567944250871,0.19280205655527,0.0773809523809524,6736.80675952334,0.000549903766840803,NA,7404,-0.57372680170113,0.427609360312239
"597",7404171,5,"Medium cities","7404041001",1,1,0.0471556886227545,0.175898203592814,0.0980637101811368,0.558188153310105,0.0651567944250871,0.19280205655527,0.0773809523809524,6736.80675952334,0.000549903766840803,NA,7404,-0.57372680170113,0.427609360312239
"598",7404183,5,"Medium cities","7404042024",1,1,0,0.6,0.153846153846154,0.636363636363636,0.0454545454545455,0.5,0,23.4336898284944,0,NA,7404,-3.54257710029201,0.0584429698231815
"599",7404184,5,"Medium cities","7404042024",1,1,0,0.6,0.153846153846154,0.636363636363636,0.0454545454545455,0.5,0,23.4336898284944,0,NA,7404,-3.54257710029201,0.0584429698231815
"600",7404191,5,"Medium cities","7404041002",1,1,0.158129175946548,0.2728285077951,0.119005328596803,0.659744408945687,0.0197018104366347,0.234986945169713,0.102702702702703,5877.52279700938,0.00220588235294118,NA,7404,-3.4336430964215,0.0719885409924268
"601",7404201,5,"Medium cities","7404051003",1,1,0.105504587155963,0.298165137614679,0.137614678899083,0.716565349544073,0.0250759878419453,0.278969957081545,0.105769230769231,1665.10443379375,0,NA,7404,-3.65252063224467,0.0447718672863357
"602",7404202,5,"Medium cities","7404051003",1,1,0.105504587155963,0.298165137614679,0.137614678899083,0.716565349544073,0.0250759878419453,0.278969957081545,0.105769230769231,1665.10443379375,0,NA,7404,-3.65252063224467,0.0447718672863357
"603",7404203,5,"Medium cities","7404051003",1,1,0.105504587155963,0.298165137614679,0.137614678899083,0.716565349544073,0.0250759878419453,0.278969957081545,0.105769230769231,1665.10443379375,0,NA,7404,-3.65252063224467,0.0447718672863357
"604",7404211,5,"Medium cities","7404051003",1,1,0.105504587155963,0.298165137614679,0.137614678899083,0.716565349544073,0.0250759878419453,0.278969957081545,0.105769230769231,1665.10443379375,0,NA,7404,-3.65252063224467,0.0447718672863357
"605",7404212,5,"Medium cities","7404051003",1,1,0.105504587155963,0.298165137614679,0.137614678899083,0.716565349544073,0.0250759878419453,0.278969957081545,0.105769230769231,1665.10443379375,0,NA,7404,-3.65252063224467,0.0447718672863357
"606",7404231,5,"Medium cities","7404051001",1,1,0.165182987141444,0.306627101879327,0.1104,0.708668877309332,0.0142112742775936,0.286729857819905,0.103658536585366,5274.48487147449,0.000941619585687382,NA,7404,-4.01257770944886,0
"607",7404233,5,"Medium cities","7404051001",1,1,0.165182987141444,0.306627101879327,0.1104,0.708668877309332,0.0142112742775936,0.286729857819905,0.103658536585366,5274.48487147449,0.000941619585687382,NA,7404,-4.01257770944886,0
"608",7404235,5,"Medium cities","7404051001",1,1,0.165182987141444,0.306627101879327,0.1104,0.708668877309332,0.0142112742775936,0.286729857819905,0.103658536585366,5274.48487147449,0.000941619585687382,NA,7404,-4.01257770944886,0
